sequence_index,word,layer
6002,"leverage","超纲词"
6003,"liberalize","超纲词"
6004,"lifelike","超纲词"
6005,"lifestyle","超纲词"
6006,"light-hearted","超纲词"
6007,"limbic","超纲词"
6008,"lineage","超纲词"
6009,"linguist","超纲词"
6010,"lining","超纲词"
6011,"listener","超纲词"
6012,"literate","超纲词"
6013,"liveliness","超纲词"
6014,"livestock","超纲词"
6015,"lockout","超纲词"
6016,"loft","超纲词"
6017,"logo","超纲词"
6018,"longline","超纲词"
6019,"long-standing","超纲词"
6020,"low-cost","超纲词"
6021,"low-density","超纲词"
6022,"low-level","超纲词"
6023,"makeshift","超纲词"
6024,"male-","超纲词"
6025,"malpractice","超纲词"
6026,"manifesto","超纲词"
6027,"marginalize","超纲词"
6028,"markedly","超纲词"
6029,"marketplace","超纲词"
6030,"marquetry","超纲词"
6031,"marsh","超纲词"
6032,"marshal","超纲词"
6033,"matchmaker","超纲词"
6034,"materialism","超纲词"
6035,"materialistic","超纲词"
6036,"maternal","超纲词"
6037,"maturity","超纲词"
6038,"maximize","超纲词"
6039,"meaningful","超纲词"
6040,"meaningless","超纲词"
6041,"measurable","超纲词"
6042,"mechanistic","超纲词"
6043,"meddle","超纲词"
6044,"medication","超纲词"
6045,"mediocrity","超纲词"
6046,"Mediterranean","超纲词"
6047,"megalith","超纲词"
6048,"memorize","超纲词"
6049,"mentally","超纲词"
6050,"mercilessly","超纲词"
6051,"meritocracy","超纲词"
6052,"metallurgy","超纲词"
6053,"metaphysical","超纲词"
6054,"meteorologist","超纲词"
6055,"methodology","超纲词"
6056,"microbiologist","超纲词"
6057,"migration","超纲词"
6058,"mildly","超纲词"
6059,"milestone","超纲词"
6060,"militantly","超纲词"
6061,"millennial","超纲词"
6062,"millennium","超纲词"
6063,"mindlessly","超纲词"
6064,"mindset","超纲词"
6065,"miniaturization","超纲词"
6066,"minimal","超纲词"
6067,"minimalist","超纲词"
6068,"mining","超纲词"
6069,"mischievous","超纲词"
6070,"misconception","超纲词"
6071,"misguide","超纲词"
6072,"misinformation","超纲词"
6073,"misinterpret","超纲词"
6074,"misinterpretation","超纲词"
6075,"misplace","超纲词"
6076,"misuse","超纲词"
6077,"mitigate","超纲词"
6078,"mobility","超纲词"
6079,"modesty","超纲词"
6080,"mogul","超纲词"
6081,"molecular","超纲词"
6082,"momentarily","超纲词"
6083,"monoglot","超纲词"
6084,"morphine","超纲词"
6085,"mortality","超纲词"
6086,"mouthpiece","超纲词"
6087,"mow","超纲词"
6088,"multinational","超纲词"
6089,"multiplicity","超纲词"
6090,"mundane","超纲词"
6091,"mutability","超纲词"
6092,"mutually","超纲词"
6093,"mythical","超纲词"
6094,"narrowly","超纲词"
6095,"nasal","超纲词"
6096,"nationwide","超纲词"
6097,"native-born","超纲词"
6098,"naturalist","超纲词"
6099,"nautical","超纲词"
6100,"neatly","超纲词"
6101,"necessarily","超纲词"
6102,"needlessly","超纲词"
6103,"needy","超纲词"
6104,"negligence","超纲词"
6105,"netball","超纲词"
6106,"neural","超纲词"
6107,"neurology","超纲词"
6108,"neuroscientist","超纲词"
6109,"newsprint","超纲词"
6110,"newsroom","超纲词"
6111,"newsstand","超纲词"
6112,"niche","超纲词"
6113,"nobility","超纲词"
6114,"noisily","超纲词"
6115,"nonconformist","超纲词"
6116,"non-","超纲词"
6117,"non-standard","超纲词"
6118,"nonverbal","超纲词"
6119,"notably","超纲词"
6120,"noteworthy","超纲词"
6121,"notification","超纲词"
6122,"nova","超纲词"
6123,"nudge","超纲词"
6124,"objectionable","超纲词"
6125,"obscene","超纲词"
6126,"observable","超纲词"
6127,"observer","超纲词"
6128,"obsess","超纲词"
6129,"obtainable","超纲词"
6130,"oceanic","超纲词"
6131,"offline","超纲词"
6132,"off-the-cuff","超纲词"
6133,"omnivore","超纲词"
6134,"oncogene","超纲词"
6135,"one-shot","超纲词"
6136,"online","超纲词"
6137,"onward","超纲词"
6138,"open-access","超纲词"
6139,"openly","超纲词"
6140,"opposition","超纲词"
6141,"oppression","超纲词"
6142,"orb","超纲词"
6143,"orchestral","超纲词"
6144,"organizational","超纲词"
6145,"ornate","超纲词"
6146,"ostrich","超纲词"
6147,"outcry","超纲词"
6148,"outdate","超纲词"
6149,"outlive","超纲词"
6150,"out-of-town","超纲词"
6151,"outsize","超纲词"
6152,"outsource","超纲词"
6153,"outweigh","超纲词"
6154,"overblown","超纲词"
6155,"overdue","超纲词"
6156,"overestimate","超纲词"
6157,"overly","超纲词"
6158,"overpay","超纲词"
6159,"overrule","超纲词"
6160,"overshadow","超纲词"
6161,"oversize","超纲词"
6162,"overstate","超纲词"
6163,"overstep","超纲词"
6164,"over-the-","超纲词"
6165,"overvalue","超纲词"
6166,"overwhelmingly","超纲词"
6167,"overwork","超纲词"
6168,"oxytocin","超纲词"
6169,"paediatrics","超纲词"
6170,"pandemic","超纲词"
6171,"paradoxically","超纲词"
6172,"paraphrase","超纲词"
6173,"parenting","超纲词"
6174,"parity","超纲词"
6175,"partisan","超纲词"
6176,"pastel","超纲词"
6177,"patchwork","超纲词"
6178,"paternal","超纲词"
6179,"pathway","超纲词"
6180,"patronage","超纲词"
6181,"patronize","超纲词"
6182,"paycheck","超纲词"
6183,"penalize","超纲词"
6184,"perceptive","超纲词"
6185,"perceptual","超纲词"
6186,"performative","超纲词"
6187,"periodically","超纲词"
6188,"permissive","超纲词"
6189,"pernicious","超纲词"
6190,"perpetuate","超纲词"
6191,"persistence","超纲词"
6192,"persistent","超纲词"
6193,"persuasive","超纲词"
6194,"pervasive","超纲词"
6195,"petal","超纲词"
6196,"pharaoh","超纲词"
6197,"pharmaceutical","超纲词"
6198,"philharmonic","超纲词"
6199,"philosophical","超纲词"
6200,"phony","超纲词"
6201,"phrasing","超纲词"
6202,"physically","超纲词"
6203,"physique","超纲词"
6204,"piecemeal","超纲词"
6205,"pinpoint","超纲词"
6206,"pivot","超纲词"
6207,"pluck","超纲词"
6208,"plum","超纲词"
6209,"plummet","超纲词"
6210,"poach","超纲词"
6211,"pocketbook","超纲词"
6212,"pointless","超纲词"
6213,"polymer","超纲词"
6214,"populous","超纲词"
6215,"potash","超纲词"
6216,"powerfully","超纲词"
6217,"powerless","超纲词"
6218,"practicality","超纲词"
6219,"prairie","超纲词"
6220,"predatory","超纲词"
6221,"predictably","超纲词"
6222,"prefrontal","超纲词"
6223,"prehistoric","超纲词"
6224,"preoccupation","超纲词"
6225,"prerequisite","超纲词"
6226,"presumptuous","超纲词"
6227,"presuppose","超纲词"
6228,"prevention","超纲词"
6229,"prewar","超纲词"
6230,"priestly","超纲词"
6231,"primarily","超纲词"
6232,"printer","超纲词"
6233,"processor","超纲词"
6234,"proclivity","超纲词"
6235,"procreation","超纲词"
6236,"professionalize","超纲词"
6237,"professorship","超纲词"
6238,"proficient","超纲词"
6239,"profit-making","超纲词"
6240,"progression","超纲词"
6241,"projection","超纲词"
6242,"promoter","超纲词"
6243,"promotion","超纲词"
6244,"pronouncement","超纲词"
6245,"proportionality","超纲词"
6246,"protection","超纲词"
6247,"provincial","超纲词"
6248,"provocative","超纲词"
6249,"proxy","超纲词"
6250,"prudery","超纲词"
6251,"psychedelic","超纲词"
6252,"psychoactive","超纲词"
6253,"psychological","超纲词"
6254,"psychologist","超纲词"
6255,"publicize","超纲词"
6256,"pumpkin","超纲词"
6257,"punctuation","超纲词"
6258,"puritan","超纲词"
6259,"purport","超纲词"
6260,"pushback","超纲词"
6261,"questionable","超纲词"
6262,"quick-witted","超纲词"
6263,"raisin","超纲词"
6264,"ramble","超纲词"
6265,"randomly","超纲词"
6266,"rarity","超纲词"
6267,"rasher","超纲词"
6268,"reactor","超纲词"
6269,"reaffirm","超纲词"
6270,"realtor","超纲词"
6271,"rebuild","超纲词"
6272,"recitation","超纲词"
6273,"reconsider","超纲词"
6274,"reconstruct","超纲词"
6275,"recruiter","超纲词"
6276,"redefine","超纲词"
6277,"redirect","超纲词"
6278,"redundancy","超纲词"
6279,"redwood","超纲词"
6280,"re-evaluate","超纲词"
6281,"refutation","超纲词"
6282,"regain","超纲词"
6283,"regrettably","超纲词"
6284,"relatively","超纲词"
6285,"relic","超纲词"
6286,"remarry","超纲词"
6287,"remorseless","超纲词"
6288,"renege","超纲词"
6289,"renowned","超纲词"
6290,"reorder","超纲词"
6291,"repercussion","超纲词"
6292,"replaceable","超纲词"
6293,"reportorial","超纲词"
6294,"representational","超纲词"
6295,"reproductive","超纲词"
6296,"reshape","超纲词"
6297,"resignation","超纲词"
6298,"respectable","超纲词"
6299,"restoration","超纲词"
6300,"restrictive","超纲词"
6301,"revision","超纲词"
6302,"revitalize","超纲词"
6303,"revival","超纲词"
6304,"richness","超纲词"
6305,"righteous","超纲词"
6306,"robotics","超纲词"
6307,"rogue","超纲词"
6308,"rosy","超纲词"
6309,"rotunda","超纲词"
6310,"rubble","超纲词"
6311,"rustle","超纲词"
6312,"rut","超纲词"
6313,"sage","超纲词"
6314,"saline","超纲词"
6315,"savannah","超纲词"
6316,"schism","超纲词"
6317,"scholastic","超纲词"
6318,"schooling","超纲词"
6319,"scoop","超纲词"
6320,"scrub","超纲词"
6321,"searing","超纲词"
6322,"seasonal","超纲词"
6323,"secular","超纲词"
6324,"sedition","超纲词"
6325,"self-help","超纲词"
6326,"self-interested","超纲词"
6327,"sensational","超纲词"
6328,"sensitivity","超纲词"
6329,"sensor","超纲词"
6330,"sensory","超纲词"
6331,"sensual","超纲词"
6332,"sermon","超纲词"
6333,"sexual","超纲词"
6334,"shin","超纲词"
6335,"shipload","超纲词"
6336,"shortcut","超纲词"
6337,"short-termism","超纲词"
6338,"shroud","超纲词"
6339,"sift","超纲词"
6340,"sighted","超纲词"
6341,"silt","超纲词"
6342,"simmer","超纲词"
6343,"simplification","超纲词"
6344,"simulation","超纲词"
6345,"simultaneously","超纲词"
6346,"sinister","超纲词"
6347,"skint","超纲词"
6348,"skipper","超纲词"
6349,"skylight","超纲词"
6350,"sling","超纲词"
6351,"slip-up","超纲词"
6352,"sludge","超纲词"
6353,"sluggish","超纲词"
6354,"snapshot","超纲词"
6355,"sneaker","超纲词"
6356,"sojourn","超纲词"
6357,"sonata","超纲词"
6358,"spam","超纲词"
6359,"sparrow","超纲词"
6360,"spatial","超纲词"
6361,"specialization","超纲词"
6362,"specifically","超纲词"
6363,"speculative","超纲词"
6364,"spent","超纲词"
6365,"spike","超纲词"
6366,"spontaneity","超纲词"
6367,"spotlight","超纲词"
6368,"spree","超纲词"
6369,"springtime","超纲词"
6370,"stakeholder","超纲词"
6371,"standardize","超纲词"
6372,"standing","超纲词"
6373,"standstill","超纲词"
6374,"starry","超纲词"
6375,"stash","超纲词"
6376,"statistically","超纲词"
6377,"statistician","超纲词"
6378,"steadfast","超纲词"
6379,"stencil","超纲词"
6380,"stenographer","超纲词"
6381,"stew","超纲词"
6382,"stickiness","超纲词"
6383,"stockpile","超纲词"
6384,"storehouse","超纲词"
6385,"straddle","超纲词"
6386,"strangely","超纲词"
6387,"strategic","超纲词"
6388,"stray","超纲词"
6389,"strictly","超纲词"
6390,"strikingly","超纲词"
6391,"stringent","超纲词"
6392,"structural","超纲词"
6393,"stuck","超纲词"
6394,"studiously","超纲词"
6395,"stylish","超纲词"
6396,"stylist","超纲词"
6397,"subconscious","超纲词"
6398,"subheading","超纲词"
6399,"submission","超纲词"
6400,"subscriber","超纲词"
6401,"subsequently","超纲词"
6402,"subsidize","超纲词"
6403,"substantially","超纲词"
6404,"substantiate","超纲词"
6405,"subtitle","超纲词"
6406,"suburban","超纲词"
6407,"successfully","超纲词"
6408,"suddenly","超纲词"
6409,"suitability","超纲词"
6410,"supposing","超纲词"
6411,"surgical","超纲词"
6412,"surprisingly","超纲词"
6413,"suspiciously","超纲词"
6414,"sustainable","超纲词"
6415,"swap","超纲词"
6416,"swine","超纲词"
6417,"swollen","超纲词"
6418,"symbolic","超纲词"
6419,"tagline","超纲词"
6420,"talkative","超纲词"
6421,"taxpayer","超纲词"
6422,"technicist","超纲词"
6423,"template","超纲词"
6424,"terrain","超纲词"
6425,"textual","超纲词"
6426,"theorize","超纲词"
6427,"thermostat","超纲词"
6428,"think tank","超纲词"
6429,"thoughtless","超纲词"
6430,"thriller","超纲词"
6431,"timeless","超纲词"
6432,"timescale","超纲词"
6433,"timidity","超纲词"
6434,"titanic","超纲词"
6435,"toddler","超纲词"
6436,"toll-free","超纲词"
6437,"tort","超纲词"
6438,"tournament","超纲词"
6439,"townsfolk","超纲词"
6440,"traceable","超纲词"
6441,"trajectory","超纲词"
6442,"tramp","超纲词"
6443,"transcendentalist","超纲词"
6444,"transcribe","超纲词"
6445,"travail","超纲词"
6446,"traverse","超纲词"
6447,"tribal","超纲词"
6448,"trickle","超纲词"
6449,"troublemaker","超纲词"
6450,"troupe","超纲词"
6451,"trustworthiness","超纲词"
6452,"turnaround","超纲词"
6453,"ultimately","超纲词"
6454,"unacceptable","超纲词"
6455,"unaccountably","超纲词"
6456,"unacknowledged","超纲词"
6457,"unaffected","超纲词"
6458,"unaffordable","超纲词"
6459,"unanswered","超纲词"
6460,"unattractive","超纲词"
6461,"unaware","超纲词"
6462,"unbearably","超纲词"
6463,"unbiased","超纲词"
6464,"uncanny","超纲词"
6465,"uncertain","超纲词"
6466,"uncharted","超纲词"
6467,"unclean","超纲词"
6468,"uncontrollable","超纲词"
6469,"unconventional","超纲词"
6470,"uncool","超纲词"
6471,"undercut","超纲词"
6472,"undesirable","超纲词"
6473,"undeveloped","超纲词"
6474,"undoubted","超纲词"
6475,"undue","超纲词"
6476,"uneconomic","超纲词"
6477,"unemployed","超纲词"
6478,"uneven","超纲词"
6479,"unfairness","超纲词"
6480,"unfamiliar","超纲词"
6481,"unfashionable","超纲词"
6482,"unfavorable","超纲词"
6483,"unfeasible","超纲词"
6484,"unfocused","超纲词"
6485,"unification","超纲词"
6486,"uniformly","超纲词"
6487,"unilateral","超纲词"
6488,"unimaginable","超纲词"
6489,"unintentional","超纲词"
6490,"unionize","超纲词"
6491,"universality","超纲词"
6492,"unjust","超纲词"
6493,"unknowable","超纲词"
6494,"unlearned","超纲词"
6495,"unleash","超纲词"
6496,"unnatural","超纲词"
6497,"unnecessarily","超纲词"
6498,"unprecedented","超纲词"
6499,"unpredictability","超纲词"
6500,"unpredictable","超纲词"
6501,"unpretentious","超纲词"
6502,"unrealistic","超纲词"
6503,"unreasonable","超纲词"
6504,"unrecognized","超纲词"
6505,"unrelated","超纲词"
6506,"unrepresentative","超纲词"
6507,"unseat","超纲词"
6508,"unsettle","超纲词"
6509,"unsurprisingly","超纲词"
6510,"untested","超纲词"
6511,"unwieldy","超纲词"
6512,"unworthy","超纲词"
6513,"upcoming","超纲词"
6514,"upfront","超纲词"
6515,"upheaval","超纲词"
6516,"upholster","超纲词"
6517,"upkeep","超纲词"
6518,"uplifting","超纲词"
6519,"upload","超纲词"
6520,"upscale","超纲词"
6521,"upside","超纲词"
6522,"upstart","超纲词"
6523,"usher","超纲词"
6524,"utopia","超纲词"
6525,"vault","超纲词"
6526,"vengeance","超纲词"
6527,"visualize","超纲词"
6528,"vitality","超纲词"
6529,"volcanic","超纲词"
6530,"wade","超纲词"
6531,"ware","超纲词"
6532,"warrior","超纲词"
